bowler,overs,maidens,runs,wickets,economy
Ishant Sharma,4,0,47,0,11.75
Thisara Perera,4,0,34,3,8.5
Ankit Sharma,4,0,31,0,7.75
Rajat Bhatia,3,0,22,0,7.33
Ravichandran Ashwin,3,0,22,0,7.33
Murugan Ashwin,2,0,29,0,14.5
