batter,runs,balls,fours,sixes,strike_rate,dismissal
Shane Watson,1,1,0,0,100.0,not out
AB de Villiers,83,46,6,4,180.43,c Ankit Sharma b T Perera
Virat Kohli,80,63,7,2,126.98,c A Rahane b T Perera
KL Rahul,7,10,1,0,70.0,c Ishant b T Perera
Sarfaraz Khan,2,1,0,0,200.0,not out
