over,runs,wickets
1,5,0
2,10,0
3,12,0
4,10,0
5,7,0
6,10,0
7,4,0
8,7,0
9,10,0
10,11,0
11,9,0
12,10,0
13,12,0
14,4,0
15,8,0
16,7,0
17,5,0
18,7,0
19,5,0
20,13,0
