batter,runs,balls,fours,sixes,strike_rate,dismissal
Rahul,15,11,2,1,136.36,lbw b Chris Morris
Sam Curran,20,10,3,1,200.0,lbw b Lamichhane
Mayank Agarwal,6,9,0,0,66.67,run out (Dhawan)
Sarfaraz Khan,39,29,6,0,134.48,c Pant b Lamichhane
Miller,43,30,4,2,143.33,c Pant b Chris Morris
Mandeep,29,21,2,1,138.1,not out
Viljoen,1,3,0,0,33.33,c Chris Morris b Rabada
Ashwin,3,4,0,0,75.0,b Chris Morris
M Ashwin,1,2,0,0,50.0,c Avesh Khan b Rabada
Shami,0,1,0,0,0.0,run out (Rabada)
