bowler,overs,maidens,runs,wickets,economy
Arshdeep Singh,3.5,0,45,1,11.7
Kagiso Rabada,4.0,0,18,2,4.5
Sam Curran,4.0,0,25,2,6.2
Liam Livingstone,3.0,0,21,1,7.0
Harshal Patel,2.0,0,21,1,10.5
Harpreet Brar,3.0,0,22,0,7.3
