Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-29,DC,T20,Delhi,08 May 26,9.6,3,0
INDIAN PREMIER LEAGUE 2026,1-25,SRH,T20,Hyderabad,03 May 26,8.3,3,0
INDIAN PREMIER LEAGUE 2026,2-24,LSG,T20,Lucknow,26 Apr 26,6,4,0
INDIAN PREMIER LEAGUE 2026,0-37,RR,T20,Kolkata,19 Apr 26,9.2,4,0
INDIAN PREMIER LEAGUE 2026,1-35,GT,T20,Ahmedabad,17 Apr 26,8.7,4,0
INDIAN PREMIER LEAGUE 2026,1-55,CSK,T20,Chennai,14 Apr 26,13.7,4,0
INDIAN PREMIER LEAGUE 2026,2-38,LSG,T20,Kolkata,09 Apr 26,9.5,4,0
INDIAN PREMIER LEAGUE 2026,2-47,SRH,T20,Kolkata,02 Apr 26,11.7,4,0
INDIAN PREMIER LEAGUE 2026,1-52,MI,T20,Mumbai,29 Mar 26,13,4,0
INDIAN PREMIER LEAGUE 2025,1-39,SRH,T20,Delhi,25 May 25,9.7,4,0
INDIAN PREMIER LEAGUE 2025,3-48,CSK,T20,Kolkata,07 May 25,16,3,0
INDIAN PREMIER LEAGUE 2025,1-50,RR,T20,Kolkata,04 May 25,12.5,4,0
INDIAN PREMIER LEAGUE 2025,1-19,DC,T20,Delhi,29 Apr 25,9.5,2,0
INDIAN PREMIER LEAGUE 2025,2-34,PBKS,T20,Kolkata,26 Apr 25,8.5,4,0
INDIAN PREMIER LEAGUE 2025,1-44,GT,T20,Kolkata,21 Apr 25,11,4,0
INDIAN PREMIER LEAGUE 2025,1-26,PBKS,T20,New Chandigarh,15 Apr 25,11.3,2.3,0
INDIAN PREMIER LEAGUE 2025,1-31,CSK,T20,Chennai,11 Apr 25,7.7,4,0
INDIAN PREMIER LEAGUE 2025,0-35,LSG,T20,Kolkata,08 Apr 25,8.7,4,0
INDIAN PREMIER LEAGUE 2025,3-29,SRH,T20,Kolkata,03 Apr 25,7.2,4,1
INDIAN PREMIER LEAGUE 2025,2-33,RR,T20,Guwahati,26 Mar 25,8.2,4,0
INDIAN PREMIER LEAGUE 2025,1-42,RCB,T20,Kolkata,22 Mar 25,14,3,0
INDIAN PREMIER LEAGUE 2024,1-24,SRH,T20,Chennai,26 May 24,8,3,0
INDIAN PREMIER LEAGUE 2024,1-17,SRH,T20,Ahmedabad,21 May 24,8.5,2,0
INDIAN PREMIER LEAGUE 2024,0-16,MI,T20,Kolkata,11 May 24,8,2,0
INDIAN PREMIER LEAGUE 2024,0-21,LSG,T20,Lucknow,05 May 24,10.5,2,0
INDIAN PREMIER LEAGUE 2024,0-35,MI,T20,Mumbai,03 May 24,11.6,3,0
INDIAN PREMIER LEAGUE 2024,2-29,DC,T20,Kolkata,29 Apr 24,7.2,4,0
INDIAN PREMIER LEAGUE 2024,1-45,RR,T20,Kolkata,16 Apr 24,15,3,0
INDIAN PREMIER LEAGUE 2024,1-34,LSG,T20,Kolkata,14 Apr 24,11.3,3,0
INDIAN PREMIER LEAGUE 2024,2-28,CSK,T20,Chennai,08 Apr 24,7,4,0
INDIAN PREMIER LEAGUE 2024,3-27,DC,T20,Visakhapatnam,03 Apr 24,6.7,4,0
INDIAN PREMIER LEAGUE 2023,2-30,LSG,T20,Kolkata,20 May 23,7.5,4,0
INDIAN PREMIER LEAGUE 2023,1-30,CSK,T20,Chennai,14 May 23,7.5,4,0
INDIAN PREMIER LEAGUE 2023,0-32,PBKS,T20,Kolkata,08 May 23,10.6,3,0
INDIAN PREMIER LEAGUE 2023,2-32,SRH,T20,Hyderabad,04 May 23,10.6,3,0
INDIAN PREMIER LEAGUE 2023,0-22,RCB,T20,Bengaluru,26 Apr 23,11,2,0
INDIAN PREMIER LEAGUE 2022,0-31,DC,T20,Mumbai,20 Apr 22,15.5,2,0
INDIAN PREMIER LEAGUE 2022,0-35,SRH,T20,Navi Mumbai,17 Apr 22,10,3.5,0
INDIAN PREMIER LEAGUE 2022,1-43,MI,T20,Pune,13 Apr 22,10.7,4,0
INDIAN PREMIER LEAGUE 2022,0-34,GT,T20,Mumbai,08 Apr 22,8.5,4,0
INDIAN PREMIER LEAGUE 2022,2-21,CSK,T20,Mumbai,03 Apr 22,5.2,4,0
