Stat,Test,ODI,T20,IPL
Matches,0,0,0,42
Innings,0,0,0,41
Balls,0,0,0,842
Runs,0,0,0,1358
Maidens,0,0,0,1
Wickets,0,0,0,47
Avg,0.0,0.0,0.0,28.89
Eco,0,0,0,9.68
SR,0.0,0.0,0.0,17.91
BBI,-/-,-/-,-/-,3/27
BBM,-/-,-/-,-/-,3/27
