Stat,Test,ODI,T20,IPL
Matches,0,0,30,0
Innings,0,0,29,0
Runs,0,0,679,0
Balls,0,0,567,0
Highest,0,0,82,0
Average,0,0,27.16,0
SR,0,0,119.76,0
Not Out,0,0,4,0
Fours,0,0,43,0
Sixes,0,0,24,0
Ducks,0,0,5,0
