Stat,Test,ODI,T20,IPL
Matches,0,0,30,0
Innings,0,0,7,0
Balls,0,0,90,0
Runs,0,0,113,0
Maidens,0,0,0,0
Wickets,0,0,6,0
Avg,0.0,0.0,18.83,0.0
Eco,0,0,7.53,0
SR,0.0,0.0,15.0,0.0
BBI,-/-,-/-,3/34,-/-
BBM,-/-,-/-,3/34,-/-
