Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,1(8),JPN,T20I,Nisshin,09 May 26,12.5,0,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,49(33),FIJI,T20I,Nisshin,08 May 26,148.4,2,3
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",6(10),WSM,T20I,Apia,24 Aug 24,60,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",8(14),FIJI,T20I,Apia,23 Aug 24,57.1,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",15(17),CIS,T20I,Apia,21 Aug 24,88.2,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",22(18),WSM,T20I,Apia,20 Aug 24,122.2,2,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",82(50),FIJI,T20I,Apia,19 Aug 24,164,8,2
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",64(40),CIS,T20I,Apia,17 Aug 24,160,6,3
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",61*(40),TAN,T20I,Kuala Lumpur,05 Mar 24,152.5,1,4
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,11(7),PHI,T20I,Port Moresby,29 Jul 23,157.1,2,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,36(37),JPN,T20I,Port Moresby,28 Jul 23,97.3,3,1
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,7(12),PNG,T20I,Port Moresby,26 Jul 23,58.3,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0(1),PHI,T20I,Port Moresby,25 Jul 23,0,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,29(33),JPN,T20I,Port Moresby,23 Jul 23,87.8,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,3(4),PNG,T20I,Port Moresby,22 Jul 23,75,0,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",15*(5),CIS,T20I,Port Vila,15 Sep 22,300,0,2
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",38(34),FIJI,T20I,Port Vila,13 Sep 22,111.7,1,1
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",30*(27),WSM,T20I,Port Vila,13 Sep 22,111.1,1,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",DNB,WSM,T20I,Port Vila,10 Sep 22,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",53(47),CIS,T20I,Port Vila,10 Sep 22,112.7,2,4
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",57*(37),FIJI,T20I,Port Vila,08 Sep 22,154,4,2
"VANUATU TOUR OF MALAYSIA, 2019",0(1),MLY,T20I,Kuala Lumpur,04 Oct 19,0,0,0
"VANUATU TOUR OF MALAYSIA, 2019",38(31),MLY,T20I,Kuala Lumpur,03 Oct 19,122.5,3,0
"VANUATU TOUR OF MALAYSIA, 2019",0(4),MLY,T20I,Kuala Lumpur,02 Oct 19,0,0,0
"VANUATU TOUR OF MALAYSIA, 2019",0(4),MLY,T20I,Kuala Lumpur,02 Oct 19,0,0,0
"VANUATU TOUR OF MALAYSIA, 2019",23(22),MLY,T20I,Kuala Lumpur,29 Sep 19,104.5,1,1
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,0(1),PHI,T20I,Port Moresby,24 Mar 19,0,0,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,10(11),PNG,T20I,Port Moresby,24 Mar 19,90.9,2,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,6(6),PHI,T20I,Port Moresby,23 Mar 19,100,1,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,15(13),PNG,T20I,Port Moresby,22 Mar 19,115.3,2,0
