bowler,overs,maidens,runs,wickets,economy
Ankeet Chavan,3,0,32,0,10.67
Shane Watson,4,1,22,2,5.5
Shaun Tait,4,0,18,2,4.5
Johan Botha,4,0,21,2,5.25
Siddharth Trivedi,4,0,28,1,7.0
Stuart Binny,1,0,8,1,8.0
