bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4.0,0,26,1,6.5
Nitish Reddy,3.0,0,35,0,11.7
Mayank Dagar,4.0,0,37,1,9.2
Kartik Tyagi,2.5,0,41,0,14.5
Umran Malik,3.0,0,41,0,13.7
Vivrant Sharma,1.0,0,19,0,19.0
Aiden Markram,0.1,0,1,0,6.0
