batter,runs,balls,fours,sixes,strike_rate,dismissal
Virender Sehwag,0,2,0,0,0.0,c Singh b Vijaykumar
Tillakaratne Dilshan,16,6,2,1,266.67,run out (Gilchrist)
Farveez Maharoof,19,11,0,2,172.73,c Sharma b Ojha
Gautam Gambhir,79,48,7,3,164.58,st Gilchrist b Ojha
Manoj Tiwary,4,1,1,0,400.0,not out
Shikhar Dhawan,68,52,8,0,130.77,not out
