batter,runs,balls,fours,sixes,strike_rate,dismissal
Rohit Sharma,43,28,5,1,153.57,c Devdutt Padikkal b Maxwell
Quinton de Kock,24,23,4,0,104.35,c Maxwell b Chahal
Ishan Kishan,9,12,1,0,75.0,c Harshal Patel b Chahal
Suryakumar Yadav,8,9,0,0,88.89,c Chahal b Siraj
Krunal Pandya,5,11,0,0,45.45,b Maxwell
Kieron Pollard,7,10,0,0,70.0,b Harshal Patel
Hardik Pandya,3,6,0,0,50.0,c Kohli b Harshal Patel
Adam Milne,0,1,0,0,0.0,b Harshal Patel
Rahul Chahar,0,1,0,0,0.0,lbw b Harshal Patel
Jasprit  Bumrah,5,6,1,0,83.33,b Chahal
Trent Boult,0,3,0,0,0.0,not out
