Stat,Test,ODI,T20,IPL
Matches,0,0,86,0
Innings,0,0,64,0
Balls,0,0,1149,0
Runs,0,0,1134,0
Maidens,0,0,4,0
Wickets,0,0,63,0
Avg,0.0,0.0,18.0,0.0
Eco,0,0,5.92,0
SR,0.0,0.0,18.24,0.0
BBI,-/-,-/-,4/24,-/-
BBM,-/-,-/-,4/24,-/-
