Stat,Test,ODI,T20,IPL
Matches,0,0,86,0
Innings,0,0,71,0
Runs,0,0,1078,0
Balls,0,0,1133,0
Highest,0,0,78,0
Average,0,0,17.97,0
SR,0,0,95.15,0
Not Out,0,0,11,0
Fours,0,0,76,0
Sixes,0,0,28,0
Ducks,0,0,4,0
