Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,1-10,WSM,T20I,"Sano, Kanto",09 May 26,8.3,1.2,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,2-17,PHI,T20I,"Sano, Kanto",08 May 26,4.2,4,0
"INDONESIA TOUR OF MALAYSIA, 2026",1-23,MLY,T20I,Kuala Lumpur,05 May 26,5.7,4,0
"INDONESIA TOUR OF MALAYSIA, 2026",1-22,MLY,T20I,Kuala Lumpur,04 May 26,5.5,4,0
"INDONESIA TOUR OF MALAYSIA, 2026",1-17,MLY,T20I,Kuala Lumpur,02 May 26,4.2,4,0
"INDONESIA TOUR OF MALAYSIA, 2026",0-6,MLY,T20I,Kuala Lumpur,01 May 26,6,1,0
"SWEDEN TOUR OF INDONESIA, 2026",3-19,SWE,T20I,Bali,13 Apr 26,4.7,4,0
"SWEDEN TOUR OF INDONESIA, 2026",2-29,SWE,T20I,Bali,13 Apr 26,7.2,4,0
"SWEDEN TOUR OF INDONESIA, 2026",0-20,SWE,T20I,Bali,11 Apr 26,6.6,3,0
"SWEDEN TOUR OF INDONESIA, 2026",1-52,SWE,T20I,Bali,11 Apr 26,13,4,0
"SWEDEN TOUR OF INDONESIA, 2026",2-18,SWE,T20I,Bali,09 Apr 26,4.5,4,0
"SWEDEN TOUR OF INDONESIA, 2026",0-14,SWE,T20I,Bali,09 Apr 26,7,2,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-7,CBD,T20I,Bali,29 Dec 25,1.7,4,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-30,CBD,T20I,Bali,28 Dec 25,7.5,4,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-12,CBD,T20I,Bali,26 Dec 25,6,2,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-26,CBD,T20I,Bali,26 Dec 25,6.5,4,0
"CAMBODIA TOUR OF INDONESIA, 2025",2-6,CBD,T20I,Bali,25 Dec 25,1.5,4,1
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,3-26,SIN,T20I,Bangkok,12 Dec 25,6.5,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,1-19,PHI,T20I,Bangkok,11 Dec 25,19,1,0
INDONESIA TRI-SERIES 2025,1-13,MMR,T20I,Bali,13 Nov 25,4.3,3,0
INDONESIA TRI-SERIES 2025,2-8,TLS,T20I,Bali,11 Nov 25,2.6,3,1
INDONESIA TRI-SERIES 2025,0-14,MMR,T20I,Bali,11 Nov 25,7,2,0
INDONESIA T20I TRI-SERIES 2025,0-19,PHI,T20I,Bali,06 Jul 25,19,1,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-14,CBD,T20I,Bali,12 Jun 25,14,1,0
"BAHRAIN TOUR OF INDONESIA, 2025",0-24,BHR,T20I,Bali,22 Feb 25,12,2,0
"BAHRAIN TOUR OF INDONESIA, 2025",2-20,BHR,T20I,Bali,19 Feb 25,5,4,0
"MYANMAR TOUR OF INDONESIA, 2024",4-24,MMR,T20I,Bali,19 Nov 24,6,4,0
"MYANMAR TOUR OF INDONESIA, 2024",2-22,MMR,T20I,Bali,17 Nov 24,5.5,4,0
"MYANMAR TOUR OF INDONESIA, 2024",1-15,MMR,T20I,Bali,16 Nov 24,3.7,4,0
"MYANMAR TOUR OF INDONESIA, 2024",2-19,MMR,T20I,Bali,15 Nov 24,4.7,4,1
"MYANMAR TOUR OF INDONESIA, 2024",0-11,MMR,T20I,Bali,13 Nov 24,5.5,2,0
"MYANMAR TOUR OF INDONESIA, 2024",2-15,MMR,T20I,Bali,12 Nov 24,3.7,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-10,JPN,T20I,Incheon,05 Oct 24,10,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",3-14,PHI,T20I,Incheon,04 Oct 24,3.5,4,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",1-12,SKR,T20I,Incheon,02 Oct 24,4,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-12,PHI,T20I,Incheon,29 Sep 24,6,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-13,SKR,T20I,Incheon,28 Sep 24,6.5,2,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",2-19,JPN,T20I,Incheon,25 Sep 24,4.7,4,0
THAILAND TOUR OF INDONESIA 2024,0-8,THAI,T20I,Bali,06 May 24,8,1,0
THAILAND TOUR OF INDONESIA 2024,0-12,THAI,T20I,Bali,05 May 24,12,1,0
THAILAND TOUR OF INDONESIA 2024,0-10,THAI,T20I,Bali,04 May 24,10,1,0
THAILAND TOUR OF INDONESIA 2024,3-20,THAI,T20I,Bali,02 May 24,5,4,0
THAILAND TOUR OF INDONESIA 2024,2-18,THAI,T20I,Bali,01 May 24,4.5,4,0
ACC MENS T20I CHALLENGER CUP 2024,1-28,THAI,T20I,Bangkok,07 Feb 24,7,4,0
ACC MENS T20I CHALLENGER CUP 2024,1-19,SAU,T20I,Bangkok,05 Feb 24,4.7,4,0
ACC MENS T20I CHALLENGER CUP 2024,0-18,CBD,T20I,Bangkok,03 Feb 24,4.5,4,0
ACC MENS T20I CHALLENGER CUP 2024,2-23,BTN,T20I,Bangkok,01 Feb 24,5.7,4,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,0-38,PHI,T20I,Bali,26 Dec 23,12.2,3.1,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,0-16,PHI,T20I,Bali,24 Dec 23,16,1,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,2-17,PHI,T20I,Bali,24 Dec 23,4.2,4,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,0-4,PHI,T20I,Bali,23 Dec 23,4,1,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,2-17,PHI,T20I,Bali,23 Dec 23,4.2,4,0
PHILIPPINES TOUR OF INDONESIA T20I SERIES 2023,1-14,PHI,T20I,Bali,22 Dec 23,3.5,4,1
CAMBODIA TOUR OF INDONESIA 2023,0-16,CBD,T20I,Bali,22 Nov 23,16,1,0
CAMBODIA TOUR OF INDONESIA 2023,0-23,CBD,T20I,Bali,21 Nov 23,11.5,2,0
CAMBODIA TOUR OF INDONESIA 2023,0-11,CBD,T20I,Bali,21 Nov 23,5.5,2,0
CAMBODIA TOUR OF INDONESIA 2023,0-27,CBD,T20I,Bali,20 Nov 23,6.7,4,0
CAMBODIA TOUR OF INDONESIA 2023,1-28,CBD,T20I,Bali,20 Nov 23,7,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,1-29,SIN,T20I,Phnom Penh,11 May 23,7.2,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,1-24,MLY,T20I,Phnom Penh,02 May 23,6,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2023,1-13,THAI,T20I,Phnom Penh,01 May 23,3.2,4,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER B, 2022",1-7,SKR,T20I,"Sano, Kanto",18 Oct 22,2.3,3,0
