over,runs,wickets
1,5,0
2,1,0
3,6,0
4,12,0
5,6,0
6,11,0
7,14,0
8,15,0
9,13,0
10,3,0
11,8,0
12,4,0
13,7,0
14,15,0
15,8,0
16,7,0
17,7,0
18,4,0
19,12,0
20,1,0
