Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-45,LSG,T20,Mumbai,04 May 26,11.2,4,0
INDIAN PREMIER LEAGUE 2026,1-20,CSK,T20,Chennai,02 May 26,6.6,3,0
INDIAN PREMIER LEAGUE 2026,0-54,SRH,T20,Mumbai,29 Apr 26,13.5,4,0
INDIAN PREMIER LEAGUE 2026,1-31,CSK,T20,Mumbai,23 Apr 26,7.7,4,0
INDIAN PREMIER LEAGUE 2026,1-15,GT,T20,Ahmedabad,20 Apr 26,5,3,0
INDIAN PREMIER LEAGUE 2026,0-41,PBKS,T20,Mumbai,16 Apr 26,10.2,4,0
INDIAN PREMIER LEAGUE 2026,0-35,RCB,T20,Mumbai,12 Apr 26,8.7,4,0
INDIAN PREMIER LEAGUE 2026,0-32,RR,T20,Guwahati,07 Apr 26,10.6,3,0
INDIAN PREMIER LEAGUE 2026,0-21,DC,T20,Delhi,04 Apr 26,5.2,4,0
INDIAN PREMIER LEAGUE 2026,0-35,KKR,T20,Mumbai,29 Mar 26,8.7,4,0
ICC MEN'S T20 WORLD CUP 2026,4-15,NZ,T20I,Ahmedabad,08 Mar 26,3.7,4,0
ICC MEN'S T20 WORLD CUP 2026,1-33,ENG,T20I,Mumbai,05 Mar 26,8.2,4,0
ICC MEN'S T20 WORLD CUP 2026,2-36,WI,T20I,Kolkata,01 Mar 26,9,4,0
ICC MEN'S T20 WORLD CUP 2026,0-21,ZIM,T20I,Chennai,26 Feb 26,7,3,0
ICC MEN'S T20 WORLD CUP 2026,3-15,RSA,T20I,Ahmedabad,22 Feb 26,3.7,4,0
ICC MEN'S T20 WORLD CUP 2026,1-17,NED,T20I,Ahmedabad,18 Feb 26,5.6,3,0
ICC MEN'S T20 WORLD CUP 2026,2-17,PAK,T20I,Colombo,15 Feb 26,8.5,2,0
ICC MEN'S T20 WORLD CUP 2026,1-20,NAM,T20I,Delhi,12 Feb 26,5,4,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-58,NZ,T20I,Thiruvananthapuram,31 Jan 26,14.5,4,0
"NEW ZEALAND TOUR OF INDIA, 2026",1-38,NZ,T20I,Visakhapatnam,28 Jan 26,9.5,4,0
"NEW ZEALAND TOUR OF INDIA, 2026",3-17,NZ,T20I,Guwahati,25 Jan 26,4.2,4,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-29,NZ,T20I,Nagpur,21 Jan 26,9.6,3,0
"SOUTH AFRICA TOUR OF INDIA, 2025",2-17,RSA,T20I,Ahmedabad,19 Dec 25,4.2,4,0
