over,runs,wickets
1,9,0
2,15,0
3,6,0
4,2,0
5,12,0
6,4,0
7,6,0
8,15,0
9,11,0
10,6,0
11,11,0
12,2,0
13,9,0
14,4,0
15,6,0
16,2,0
17,4,0
18,10,0
19,17,0
20,9,0
