Stat,Test,ODI,T20,IPL
Matches,0,0,4,0
Innings,0,0,3,0
Runs,0,0,2,0
Balls,0,0,7,0
Highest,0,0,2,0
Average,0,0,0.67,0
SR,0,0,28.58,0
Not Out,0,0,0,0
Fours,0,0,0,0
Sixes,0,0,0,0
Ducks,0,0,2,0
