bowler,overs,maidens,runs,wickets,economy
Taskin Ahmed,9.4,1,36,2,3.7
Mehidy Hasan Miraz,14.0,2,43,1,3.1
Nahid Rana,5.0,0,30,1,6.0
Ebadot Hossain,2.0,0,9,0,4.5
Taijul Islam,8.0,0,17,1,2.1
