batter,runs,balls,fours,sixes,strike_rate,dismissal
MS Dhoni,3,6,0,0,50.0,c R Sharma b K Pollard
Joginder Sharma,0,1,0,0,0.0,c & b H Singh
Suresh Raina,5,4,1,0,125.0,c & b H Singh
Albie Morkel,3,4,0,0,75.0,b H Singh
Doug Bollinger,0,1,0,0,0.0,not out
S Badrinath,71,48,7,2,147.92,not out
Ravichandran Ashwin,0,2,0,0,0.0,c K Pollard b H Singh
Murali Vijay,12,9,1,1,133.33,c R Sharma b M Patel
Srikkanth Anirudha,9,9,0,1,100.0,c R Sathish b H Singh
Suraj Randiv,2,4,0,0,50.0,c R Sathish b L Malinga
Michael Hussey,41,33,6,0,124.24,c K Pollard b L Malinga
