bowler,overs,maidens,runs,wickets,economy
Zaheer Khan,4,0,34,0,8.5
Tillakaratne Dilshan,2,0,24,0,12.0
Vinay Kumar,4,0,34,2,8.5
Harshal Patel,4,0,29,1,7.25
Daniel Vettori,4,0,34,1,8.5
KP Appanna,2,0,23,0,11.5
