over,runs,wickets
1,12,0
2,9,0
3,4,0
4,6,0
5,2,0
6,9,0
7,10,0
8,11,0
9,29,0
10,13,0
11,11,0
12,4,0
13,11,0
14,7,0
15,8,0
16,4,0
17,16,0
18,5,0
19,6,0
20,9,0
