bowler,overs,maidens,runs,wickets,economy
Ryan Harris,3.0,0,14,0,4.67
Andrew Symonds,3.0,0,17,0,5.67
Pragyan Ojha,3.5,0,22,0,6.29
Rahul Sharma,3.0,0,24,1,8.0
Harmeet Singh Bansal,1.0,0,7,0,7.0
