batter,runs,balls,fours,sixes,strike_rate,dismissal
Dinesh Karthik,3,4,0,0,75.0,c J Buttler b Vinay
Brendon McCullum,48,27,8,1,177.78,b Harbhajan
Dwayne Smith,37,23,4,2,160.87,not out
Suresh Raina,58,36,8,2,161.11,c J Buttler b Bumrah
Ravindra Jadeja,21,15,4,0,140.0,not out
Aaron Finch,0,2,0,0,0.0,lbw b Vinay
