bowler,overs,maidens,runs,wickets,economy
Umesh,3,0,24,0,8.0
Thakur,3,0,40,0,13.3
Lockie Ferguson,4,0,40,0,10.0
Narine,4,0,33,3,8.2
Chakaravarthy,2,0,27,0,13.5
Suyash Sharma,4,0,35,1,8.8
