over,runs,wickets
1,7,0
2,5,0
3,7,0
4,7,0
5,5,0
6,5,0
7,6,0
8,4,0
9,7,0
10,5,0
11,9,0
12,6,0
13,4,0
14,8,0
15,4,0
16,5,0
17,13,0
18,15,0
19,10,0
20,5,0
