batter,runs,balls,fours,sixes,strike_rate,dismissal
Ishan Kishan,8,8,1,0,100.0,c Harpreet Brar b Rabada
Rohit,36,25,2,3,144.0,c Harpreet Brar b Sam Curran
Suryakumar Yadav,78,53,7,3,147.17,c Prabhsimran b Sam Curran
Tilak Varma,34,18,2,2,188.89,not out
Hardik Pandya,10,6,0,1,166.67,c Harpreet Brar b Harshal Patel
Tim David,14,7,2,1,200.0,c Sam Curran b Harshal Patel
Romario Shepherd,1,2,0,0,50.0,c Shashank Singh b Harshal Patel
Nabi,0,1,0,0,0.0,run out (Harshal Patel)
