bowler,overs,maidens,runs,wickets,economy
Livingstone,2,0,16,0,8.0
Arshdeep Singh,3,0,35,0,11.7
Rabada,4,0,42,1,10.5
Harshal Patel,4,0,31,3,7.8
Sam Curran,4,0,41,2,10.2
Harpreet Brar,3,0,21,0,7.0
