bowler,overs,maidens,runs,wickets,economy
Irfan Pathan,4,0,34,1,8.5
Morne Morkel,4,0,36,0,9.0
Siddarth Kaul,4,0,27,2,6.75
Umesh Yadav,4,0,52,1,13.0
Shahbaz Nadeem,4,0,21,1,5.25
