bowler,overs,maidens,runs,wickets,economy
Lasith Malinga,4,0,25,2,6.25
Munaf Patel,4,0,24,1,6.0
Harbhajan Singh,4,0,18,2,4.5
Pragyan Ojha,4,0,24,1,6.0
James Franklin,3,0,20,0,6.67
Thisara Perera,1,0,8,0,8.0
