over,runs,wickets
1,2,0
2,11,0
3,4,0
4,8,0
5,15,0
6,2,0
7,5,0
8,4,0
9,16,0
10,9,0
11,8,0
12,3,0
13,3,0
14,11,0
15,3,0
16,9,0
17,14,0
18,8,0
19,14,0
20,2,0
