over,runs,wickets
1,7,0
2,12,0
3,12,0
4,3,0
5,7,0
6,3,0
7,9,0
8,18,0
9,13,0
10,11,0
11,9,0
12,2,0
13,3,0
14,9,0
15,2,0
16,10,0
17,7,0
18,5,0
19,5,0
20,8,0
