bowler,overs,maidens,runs,wickets,economy
Khaleel Ahmed,4,0,36,0,9.0
Ishant,3,0,27,2,9.0
Axar,4,0,27,1,6.8
Praveen Dubey,3,0,19,1,6.3
Kuldeep Yadav,4,0,32,1,8.0
Mitchell Marsh,1,0,21,0,21.0
Mukesh Kumar,1,0,3,1,3.0
