bowler,overs,maidens,runs,wickets,economy
Shami,4,0,11,4,2.8
Hardik Pandya,1,0,10,0,10.0
Joshua Little,3,0,27,0,9.0
Rashid Khan,4,0,28,1,7.0
Noor Ahmad,4,0,20,0,5.0
Mohit Sharma,4,0,33,2,8.2
