over,runs,wickets
1,7,0
2,11,0
3,18,0
4,8,0
5,8,0
6,4,0
7,5,0
8,6,0
9,11,0
10,2,0
11,8,0
12,3,0
13,4,0
14,10,0
15,6,0
16,9,0
17,9,0
18,12,0
19,6,0
20,7,0
