bowler,overs,maidens,runs,wickets,economy
Boult,4,0,34,1,8.5
D Chahar,4,0,39,1,9.8
Mujeeb,2,0,28,1,14.0
Hardik Pandya,4,0,29,2,7.2
Santner,3,0,25,0,8.3
Satyanarayana Raju,3,0,40,1,13.3
