over,runs,wickets
1,12,0
2,10,0
3,6,0
4,10,0
5,9,0
6,15,0
7,6,0
8,9,0
9,15,0
10,5,0
11,6,0
12,6,0
13,11,0
14,13,0
15,23,0
16,4,0
