batter,runs,balls,fours,sixes,strike_rate,dismissal
Parthiv Patel,34,26,4,1,130.77,c S Anirudha b D Bollinger
Mahela Jayawardene,16,11,2,1,145.45,c S Anirudha b R Ashwin
Brendon McCullum,47,33,4,3,142.42,c A Morkel b R Ashwin
Brad Hodge,19,14,2,0,135.71,not out
Ravindra Jadeja,16,6,0,2,266.67,not out
