Stat,Test,ODI,T20,IPL
Matches,0,0,74,0
Innings,0,0,55,0
Runs,0,0,570,0
Balls,0,0,655,0
Highest,0,0,46,0
Average,0,0,13.26,0
SR,0,0,87.03,0
Not Out,0,0,12,0
Fours,0,0,34,0
Sixes,0,0,29,0
Ducks,0,0,6,0
