Stat,Test,ODI,T20,IPL
Matches,0,0,20,0
Innings,0,0,17,0
Balls,0,0,280,0
Runs,0,0,353,0
Maidens,0,0,0,0
Wickets,0,0,20,0
Avg,0.0,0.0,17.65,0.0
Eco,0,0,7.56,0
SR,0.0,0.0,14.0,0.0
BBI,-/-,-/-,5/29,-/-
BBM,-/-,-/-,5/29,-/-
