Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-34,IDN,T20I,"Sano, Kanto",08 May 26,8.5,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,2-32,THAI,T20I,Bangkok,13 Dec 25,8,4,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,0-17,IDN,T20I,Bangkok,11 Dec 25,5.6,3,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,0-19,SIN,T20I,Bangkok,10 Dec 25,9.5,2,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,0-16,MLY,T20I,Bangkok,09 Dec 25,8,2,0
INDONESIA T20I TRI-SERIES 2025,5-29,IDN,T20I,Bali,13 Jul 25,7.2,4,0
INDONESIA T20I TRI-SERIES 2025,2-32,SKR,T20I,Bali,12 Jul 25,8,4,0
INDONESIA T20I TRI-SERIES 2025,1-6,SKR,T20I,Bali,10 Jul 25,3,2,0
INDONESIA T20I TRI-SERIES 2025,0-35,IDN,T20I,Bali,10 Jul 25,11.6,3,0
INDONESIA T20I TRI-SERIES 2025,2-39,SKR,T20I,Bali,09 Jul 25,9.7,4,0
INDONESIA T20I TRI-SERIES 2025,2-9,SKR,T20I,Bali,07 Jul 25,3.7,2.4,0
INDONESIA T20I TRI-SERIES 2025,2-21,IDN,T20I,Bali,07 Jul 25,5.2,4,0
INDONESIA T20I TRI-SERIES 2025,2-24,IDN,T20I,Bali,06 Jul 25,8,3,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-7,SKR,T20I,Incheon,05 Oct 24,7,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-12,IDN,T20I,Incheon,29 Sep 24,6,2,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER B, 2024",0-9,JPN,T20I,Incheon,28 Sep 24,9,1,0
"T20I TRI-SERIES IN SOUTH KOREA, 2024",2-12,JPN,T20I,Incheon,26 Sep 24,12,1,0
