Stat,Test,ODI,T20,IPL
Matches,0,0,20,0
Innings,0,0,18,0
Runs,0,0,228,0
Balls,0,0,278,0
Highest,0,0,36,0
Average,0,0,14.25,0
SR,0,0,82.02,0
Not Out,0,0,2,0
Fours,0,0,9,0
Sixes,0,0,5,0
Ducks,0,0,1,0
