bowler,overs,maidens,runs,wickets,economy
Johnson,4,0,34,1,8.5
McClenaghan,4,0,36,0,9.0
Karn Sharma,4,0,39,2,9.8
Bumrah,4,0,29,2,7.2
Harbhajan,4,0,20,1,5.0
