over,runs,wickets
1,9,0
2,5,0
3,8,0
4,10,0
5,1,0
6,2,0
7,5,0
8,15,0
9,8,0
10,8,0
11,11,0
12,8,0
13,5,0
14,7,0
15,10,0
16,6,0
17,6,0
18,11,0
19,4,0
20,7,0
