bowler,overs,maidens,runs,wickets,economy
Mitchell McClenaghan,4,0,24,0,6.0
Krunal Pandya,3,0,39,1,13.0
Lasith Malinga,4,0,49,1,12.2
Jasprit  Bumrah,4,0,14,2,3.5
Rahul Chahar,4,0,14,1,3.5
Hardik Pandya,1,0,3,0,3.0
