bowler,overs,maidens,runs,wickets,economy
Praveen Kumar,3,0,37,0,12.33
Dale Steyn,4,0,27,1,6.75
Jacques Kallis,4,0,31,2,7.75
Anil Kumble,4,0,17,1,4.25
Sridharan Sriram,2,0,24,0,12.0
Vinay Kumar,3,0,23,3,7.67
