batter,runs,balls,fours,sixes,strike_rate,dismissal
Sourav Ganguly,33,32,2,2,103.13,c Kumble b Vinay Kumar
Ajit Agarkar,6,6,0,0,100.0,not out
Brendon McCullum,45,36,5,2,125.0,c Vinay Kumar b Kumble
Chris Gayle,34,15,6,1,226.67,c Dravid b Kallis
Manoj Tiwary,0,2,0,0,0.0,c White b Kallis
Ishant Sharma,0,2,0,0,0.0,c Uthappa b Vinay Kumar
Ajantha Mendis,1,1,0,0,100.0,not out
Cheteshwar Pujara,16,8,0,2,200.0,run out (Uthappa/Kallis)
Wriddhiman Saha,13,15,0,1,86.67,c Vinay Kumar b Steyn
Ashok Dinda,0,1,0,0,0.0,run out (Uthappa)
Angelo Mathews,1,2,0,0,50.0,c Taylor b Vinay Kumar
