bowler,overs,maidens,runs,wickets,economy
Amjad Sher,3.0,0,5,1,1.7
Hammadullah Shinwari,4.0,1,7,6,1.8
Junaid Khan,2.0,0,8,2,4.0
Nicholas Salonen,0.4,0,3,1,4.5
