bowler,overs,maidens,runs,wickets,economy
Khaleel Ahmed,4,1,24,2,6.0
Ishant Sharma,4,0,23,2,5.8
Anrich Nortje,4,0,39,1,9.8
Kuldeep Yadav,4,0,15,1,3.8
Axar Patel,4,0,24,0,6.0
