Stat,Test,ODI,T20,IPL
Matches,28,4,23,76
Innings,3,0,1,1
Balls,18,0,6,1
Runs,18,0,11,6
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,6,0,11,0
SR,0.0,0.0,0.0,0.0
BBI,0/3,-/-,0/11,0/6
BBM,0/3,-/-,0/11,0/6
