Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,6(3),DC,T20,Jaipur,01 May 26,200,0,1
INDIAN PREMIER LEAGUE 2026,51(27),PBKS,T20,New Chandigarh,28 Apr 26,188.8,7,1
INDIAN PREMIER LEAGUE 2026,10(8),SRH,T20,Jaipur,25 Apr 26,125,2,0
INDIAN PREMIER LEAGUE 2026,22(12),LSG,T20,Lucknow,22 Apr 26,183.3,4,0
INDIAN PREMIER LEAGUE 2026,39(29),KKR,T20,Kolkata,19 Apr 26,134.4,4,2
INDIAN PREMIER LEAGUE 2026,1(5),SRH,T20,Hyderabad,13 Apr 26,20,0,0
INDIAN PREMIER LEAGUE 2026,13(8),RCB,T20,Guwahati,10 Apr 26,162.5,0,2
INDIAN PREMIER LEAGUE 2026,77*(32),MI,T20,Guwahati,07 Apr 26,240.6,10,4
INDIAN PREMIER LEAGUE 2026,55(36),GT,T20,Ahmedabad,04 Apr 26,152.7,6,3
INDIAN PREMIER LEAGUE 2026,38*(36),CSK,T20,Guwahati,30 Mar 26,105.5,3,1
"SOUTH AFRICA TOUR OF INDIA, 2025",116*(121),RSA,ODI,Visakhapatnam,06 Dec 25,95.8,12,2
"SOUTH AFRICA TOUR OF INDIA, 2025",22(38),RSA,ODI,Raipur,03 Dec 25,57.8,2,1
"SOUTH AFRICA TOUR OF INDIA, 2025",18(16),RSA,ODI,Ranchi,30 Nov 25,112.5,2,1
"SOUTH AFRICA TOUR OF INDIA, 2025",58 & 13,RSA,Test,Guwahati,22 Nov 25,59.7 & 65,7 & 1,1 & 1
"SOUTH AFRICA TOUR OF INDIA, 2025",12 & 0,RSA,Test,Kolkata,14 Nov 25,44.4 & 0,3 & 0,0 & 0
"WEST INDIES TOUR OF INDIA, 2025",175 & 8,WI,Test,Delhi,10 Oct 25,67.8 & 114.2,22 & 2,0 & 0
"WEST INDIES TOUR OF INDIA, 2025",36 & DNB,WI,Test,Ahmedabad,02 Oct 25,66.6 & DNB,7 & DNB,0 & DNB
"INDIA TOUR OF ENGLAND, 2025",2 & 118,ENG,Test,London,31 Jul 25,22.2 & 71.9,0 & 14,0 & 2
"INDIA TOUR OF ENGLAND, 2025",58 & 0,ENG,Test,Manchester,23 Jul 25,54.2 & 0,10 & 0,1 & 0
"INDIA TOUR OF ENGLAND, 2025",13 & 0,ENG,Test,London,10 Jul 25,162.5 & 0,3 & 0,0 & 0
"INDIA TOUR OF ENGLAND, 2025",87 & 28,ENG,Test,Birmingham,02 Jul 25,81.3 & 127.2,13 & 6,0 & 0
"INDIA TOUR OF ENGLAND, 2025",101 & 4,ENG,Test,Leeds,20 Jun 25,63.5 & 36.3,16 & 1,1 & 0
INDIAN PREMIER LEAGUE 2025,36(19),CSK,T20,Delhi,20 May 25,189.4,5,2
INDIAN PREMIER LEAGUE 2025,50(25),PBKS,T20,Jaipur,18 May 25,200,9,1
INDIAN PREMIER LEAGUE 2025,34(21),KKR,T20,Kolkata,04 May 25,161.9,5,1
INDIAN PREMIER LEAGUE 2025,13(6),MI,T20,Jaipur,01 May 25,216.6,0,2
INDIAN PREMIER LEAGUE 2025,70*(40),GT,T20,Jaipur,28 Apr 25,175,9,2
INDIAN PREMIER LEAGUE 2025,49(19),RCB,T20,Bengaluru,24 Apr 25,257.8,7,3
