bowler,overs,maidens,runs,wickets,economy
Khaleel Ahmed,4,1,21,2,5.2
Ishant Sharma,3,0,23,0,7.7
Anrich Nortje,4,0,43,0,10.8
Axar Patel,3,0,20,1,6.7
Rasikh Dar Salam,2,0,25,0,12.5
Mitchell Marsh,1,0,14,0,14.0
Mukesh Kumar,3,0,21,3,7.0
