over,runs,wickets
1,4,0
2,2,0
3,12,0
4,17,0
5,16,0
6,10,0
7,10,0
8,5,0
9,7,0
10,10,0
11,10,0
12,5,0
13,17,0
14,13,0
15,10,0
16,6,0
17,8,0
18,10,0
19,18,0
20,23,0
