bowler,overs,maidens,runs,wickets,economy
Brett Lee,4,0,28,0,7.0
Yusuf Pathan,4,0,23,2,5.75
Iqbal Abdulla,3,0,12,1,4.0
Jacques Kallis,2,0,18,0,9.0
Shakib Al Hasan,4,0,16,2,4.0
Rajat Bhatia,2,0,11,0,5.5
Lakshmipathy Balaji,1,0,7,2,7.0
