over,runs,wickets
1,2,0
2,3,0
3,16,0
4,17,0
5,9,0
6,5,0
7,10,0
8,7,0
9,7,0
10,4,0
11,11,0
12,5,0
13,7,0
14,5,0
15,11,0
16,14,0
17,6,0
18,19,0
19,15,0
20,4,0
