batter,runs,balls,fours,sixes,strike_rate,dismissal
Sai Sudharsan,6,5,1,0,120.0,c Jitesh Sharma b Bhuvneshwar Kumar
Shubman Gill,43,18,4,3,238.89,c Virat Kohli b Bhuvneshwar Kumar
Jos Buttler,39,19,2,4,205.26,b Bhuvneshwar Kumar
Washington Sundar,12,12,0,1,100.0,lbw b Romario Shepherd
Shahrukh Khan,8,8,1,0,100.0,c Josh Hazlewood b Romario Shepherd
Rahul Tewatia,27,17,4,0,158.82,not out
Jason Holder,12,10,0,1,120.0,c Devdutt Padikkal b Suyash Sharma
Rashid Khan,7,6,1,0,116.67,not out
