Stat,Test,ODI,T20,IPL
Matches,0,0,0,30
Innings,0,0,0,29
Balls,0,0,0,632
Runs,0,0,0,1028
Maidens,0,0,0,0
Wickets,0,0,0,28
Avg,0.0,0.0,0.0,36.71
Eco,0,0,0,9.76
SR,0.0,0.0,0.0,22.57
BBI,-/-,-/-,-/-,3/22
BBM,-/-,-/-,-/-,3/22
