over,runs,wickets
1,2,0
2,2,0
3,4,0
4,14,0
5,2,0
6,8,0
7,5,0
8,10,0
9,6,0
10,11,0
11,10,0
12,10,0
13,11,0
14,2,0
15,5,0
16,5,0
