bowler,overs,maidens,runs,wickets,economy
Jason Behrendorff,3.0,0,21,0,7.0
Akash Madhwal,3.3,0,5,5,1.4
Chris Jordan,2.0,1,7,1,3.5
Cameron Green,3.0,0,15,0,5.0
Hrithik Shokeen,1.0,0,18,0,18.0
Piyush Chawla,4.0,0,28,1,7.0
