bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar,4,0,33,3,8.2
Yash Dayal,4,0,42,1,10.5
Hazlewood,4,0,36,2,9.0
Suyash Sharma,4,0,22,0,5.5
Krunal Pandya,4,0,28,1,7.0
