Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,4(13),JPN,T20I,Nisshin,09 May 26,30.7,0,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,59(49),FIJI,T20I,Nisshin,08 May 26,120.4,4,2
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",13(10),WSM,T20I,Apia,24 Aug 24,130,1,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",43(28),FIJI,T20I,Apia,23 Aug 24,153.5,3,2
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",0(2),CIS,T20I,Apia,21 Aug 24,0,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",23(14),WSM,T20I,Apia,20 Aug 24,164.2,1,1
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",1(3),FIJI,T20I,Apia,19 Aug 24,33.3,0,0
"ICC MENS T20 WORLD CUP SUB REGIONAL EAST ASIA-PACIFIC QUALIFIER A, 2024",21(26),CIS,T20I,Apia,17 Aug 24,80.7,3,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",13(9),KUW,T20I,Kuala Lumpur,11 Mar 24,144.4,2,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",24(28),BHR,T20I,Kuala Lumpur,10 Mar 24,85.7,2,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",35*(40),KUW,T20I,Kuala Lumpur,07 Mar 24,87.5,0,2
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",2(6),MLY,T20I,Kuala Lumpur,06 Mar 24,33.3,0,0
"MALAYSIA OPEN T20I CHAMPIONSHIP, 2024",8(10),TAN,T20I,Kuala Lumpur,05 Mar 24,80,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0(1),PHI,T20I,Port Moresby,29 Jul 23,0,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,3(5),JPN,T20I,Port Moresby,28 Jul 23,60,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,11(10),PNG,T20I,Port Moresby,26 Jul 23,110,0,1
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0(1),PHI,T20I,Port Moresby,25 Jul 23,0,0,0
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,16(10),JPN,T20I,Port Moresby,23 Jul 23,160,1,1
ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2023,0(3),PNG,T20I,Port Moresby,22 Jul 23,0,0,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",1*(1),CIS,T20I,Port Vila,15 Sep 22,100,0,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",5*(2),WSM,T20I,Port Vila,13 Sep 22,250,1,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",28(18),FIJI,T20I,Port Vila,13 Sep 22,155.5,4,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",DNB,WSM,T20I,Port Vila,10 Sep 22,DNB,DNB,DNB
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",10(9),CIS,T20I,Port Vila,10 Sep 22,111.1,0,0
"ICC MENS T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER A, 2022",9(9),FIJI,T20I,Port Vila,08 Sep 22,100,1,0
"VANUATU TOUR OF MALAYSIA, 2019",43(36),MLY,T20I,Kuala Lumpur,04 Oct 19,119.4,5,1
"VANUATU TOUR OF MALAYSIA, 2019",50(40),MLY,T20I,Kuala Lumpur,03 Oct 19,125,4,2
"VANUATU TOUR OF MALAYSIA, 2019",13(21),MLY,T20I,Kuala Lumpur,02 Oct 19,61.9,1,1
"VANUATU TOUR OF MALAYSIA, 2019",11(16),MLY,T20I,Kuala Lumpur,02 Oct 19,68.7,1,0
"VANUATU TOUR OF MALAYSIA, 2019",74(54),MLY,T20I,Kuala Lumpur,29 Sep 19,137,5,4
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,24(19),PHI,T20I,Port Moresby,24 Mar 19,126.3,1,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,8(9),PHI,T20I,Port Moresby,23 Mar 19,88.8,0,0
ICC WORLD TWENTY20 EAST ASIA PACIFIC REGION FINAL 2019,20(25),PNG,T20I,Port Moresby,22 Mar 19,80,1,1
